ID,id_ej,finess,rs,adresse,cpl_loc,do_prel,do_antigenic,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
cxR8CMDSW3hKFQsR,2A0003570,2B0005425,LBM 2A-2B / SITE DE MORIANI,MORIANI PLAGE 20230 SAN NICOLAO,,OUI,NON,9.52767856306823,42.3749888812744,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495384479,Sur appel,2020-10-29
XZ1a3V5IE0quKAYQ,2A0003570,2B0005433,LBM 2A-2B / SITE DE FOLELLI,Residence le Belvedere Folelli 20213 Penta-di-Casinca,,OUI,NON,9.510236,42.444213,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495368585,Sur appel,2020-10-29
Nb2NOpTtXpnNa7p8,2A0003570,2B0005441,LBM 2A-2B / SITE DE GHISONACCIA,935 AV DU 9 SEPTEMBRE 20240 GHISONACCIA,,OUI,NON,9.40582085487231,42.0167399729961,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495560491,Sur appel,2020-10-29
jvO9wunPauiws8PR,2A0003570,2B0005763,LBM 2A-2B / SITE DE CORTE,QUA DE LA GARE 20250 CORTE,,OUI,NON,9.15910689382967,42.3028948094894,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495461145,Sur appel,2020-10-29
ZICJF9OW1FLZprRZ,2B0000020,2B0000012,CENTRE HOSPITALIER DE BASTIA,Chemin de Falconaja 20600 Bastia,Drive,OUI,NON,9.435271,42.681006,Sur place,Tout public,lundi : 8h00-16H00 | mardi : 8h00-16H00 | mercredi :8h00-16H00 | jeudi : 8h00-16H00 | vendredi : 8h00-16H00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495591832,,2020-10-29
d54YtX2uG2xJuPIH,2B0003909,2B0003958,LBM VIALLE - SITE DE LUPINO,3 Rue Jean Pierre Gaffory 20600 Bastia,,OUI,NON,9.442528,42.679215,Sur place,Tout public,lundi : 09h00-19h00 | mardi :09h00-19h00 | mercredi : 09h00-19h00 | jeudi : 09h00-19h00 | vendredi :09h00-19h00 | samedi : 09h00-12h00 | dimanche : fermé,,Avec ou sans rendez-vous,0495301741,https://www.labovialle.com/,2020-10-29
MEx3KJyD8JOKYize,2B0003909,2B0004279,LBM VIALLE - SITE DU NEBBIO,20217 ST FLORENT,,OUI,NON,9.30315613746643,42.6810393822285,Sur place,Tout public,,,Sur rendez-vous uniquement,0495371899,https://www.labovialle.com/,2020-10-29
fRPPLhYtEVXxyZjw,2B0003909,2B0004428,LBM VIALLE - SITE SAINT FRANCOIS,2 R SAINT FRANCOIS 20200 BASTIA,,OUI,NON,9.44896993932301,42.6985038573815,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0495341563,https://www.labovialle.com/,2020-10-29
Pchf1ibKo3459X4R,2B0003909,2B0004568,LBM VIALLE - SITE DE BORGO,Centre Commercial 20290 BORGO,,OUI,NON,9.44074273109436,42.5514165991297,Sur place,Tout public,lundi : 09h00-19h00 | mardi : 09h00-19h00 | mercredi : 09h00-19h00 | jeudi : 09h00-19h00 | vendredi : 09h00-19h00 | samedi : fermé | dimanche : fermé,,Avec ou sans rendez-vous,0495383207,https://www.labovialle.com/,2020-10-29
qXIIsZAB3ClCeKwg,2B0003909,2B0005144,LBM VIALLE - SITE ANNONCIADE,QUARTIER DE L ANNONCIADE 20200 BASTIA,,OUI,NON,9.44245398044586,42.7067502286676,Sur place,Tout public,lundi : 8h00-12h00  | mardi : 8h00-12h00  | mercredi : 8h00-12h00  | jeudi : 8h00-12h00  | vendredi : 8h00-12h00 | samedi : fermé | dimanche : fermé,,,0495344163,https://www.labovialle.com/,2020-10-29
meB6NKDB1gQl6E3v,2B0003909,2B0005375,LBM VIALLE - SITE DU CAP,20200 SAN MARTINO DI LOTA,,OUI,NON,9.45532792153099,42.7222705320971,Sur place,Tout public,lundi : 15h00-18h00 | mardi : 15h00-18h00 | mercredi : 15h00-18h00 | jeudi : 15h00-18h00 | vendredi : 15h00-18h00 | samedi : fermé | dimanche : fermé,,Avec ou sans rendez-vous,0495311703,https://www.labovialle.com/,2020-10-29
CGQcplMYJxPESBQv,2B0003909,2B0005383,LBM VIALLE -  SITE DU BASTIO II,Résidence Bastio II 20600 FURIANI,,OUI,NON,9.43564653396606,42.6553353824312,Sur place,Tout public,lundi : 7h00-13h00  | mardi : 7h00-13h00  | mercredi : 7h00-13h00  | jeudi : 7h00-13h00  | vendredi : 7h00-13h00  | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0495301741,https://www.labovialle.com/,2020-10-29
OswuWjahg3U7cGrJ,2B0003909,2B0005870,LBM VIALLE - SITE DE CASAMOZZA,LD RN 193 20290 LUCCIANA,,OUI,NON,9.41727277057229,42.5471527839571,Sur place,Tout public,lundi : 8h00-18h00 | mardi : 8h00-18h00 | mercredi : 8h00-18h00 | jeudi : 8h00-18h00 | vendredi : 8h00-18h00 | samedi : fermé | dimanche : fermé,,Sans rendez-vous,0495590227,https://www.labovialle.com/,2020-10-29
XfiAWAbyiLXYUloY,300013877,AUTRE,PARC EXPOSITIONS,Chemin des Félons 84000 Avignon,SALLE DEDIEE,OUI,NON,4.892962,43.91396,Sur place,Tout public,lundi : 8h30-14h30 | mardi : 8h30-14h30 | mercredi : 8h30-14h30 | jeudi : 8h30-14h30 | vendredi : 8h30-14h30 | samedi : 8h30-14h30 | dimanche : fermé,,Sans rendez-vous,,,2020-11-13
NZQrwxM8vnN9wkjQ,300013877,AUTRE,COSTIERES,123 Avenue de la Bouvine 30900 Nîmes,SALLE DEDIEE,OUI,NON,4.359267,43.816529,Sur place,Tout public,lundi : 9h00-16h00 | mardi : 9h00-16h00 | mercredi : 9h00-16h00 | jeudi : 9h00-16h00 | vendredi : 9h00-16h00 | samedi : 9h00-15h00 | dimanche : fermé,,Sans rendez-vous,,,2020-11-13
goNpPVEnNS54PIsB,300013877,130040363,LBM BIOAXIOME CHATEAURENARD CHAPELLE,6 AV AUGUSTE CHAPELLE 13160 CHATEAURENARD,,OUI,NON,4.85423153583844,43.8841276391893,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 10h-12h 14h-15h30 | mardi : 10h-12h 14h-15h30 | mercredi : 10h-12h 14h-15h30 | jeudi : 10h-12h 14h-15h30 | vendredi : 10h-12h 14h-15h30 | samedi : ferme | dimanche : fermé,,Sur rendez-vous uniquement,0490940288,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
F0em4W1O7eRkN1f2,300013877,300002714,LBM BIOAXIOME BAGNOLS BOULOT,PL PIERRE BOULOT 30200 BAGNOLS SUR CEZE,Drive,OUI,NON,4.62007887434945,44.1625151850575,Sur place/Drive/En EHPAD/En étab. santé,Tout public,lundi : 09h00-11h00  | mardi : 09h00-11h00 | mercredi : 09h00-11h00 | jeudi : 09h00-11h00  | vendredi : 09h00-11h00  | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466895399,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
kTq5bf3egRHVF0Yt,300013877,300013893,LBM BIOAXIOME SAINT GILLES,AV MARIE CURIE 30800 ST GILLES,,OUI,NON,4.42991419951844,43.679904427543,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 10h00-12h00  | mardi :  10h00-12h00  | mercredi :  10h00-12h00  | jeudi :  10h00-12h00  | vendredi :  10h00-12h00  | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466873363,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
tsRoAfOgdUuld1TE,300013877,300013950,LBM BIOAXIOME UZES,PL DES CORDELIERS 30700 UZES,Drive d'Uzès,OUI,NON,4.41597987820132,44.0126325310469,Drive/Sur place/En EHPAD/En étab. santé,Tout public,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00  | samedi : 10h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0466223088,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
MJuj7mY2Z8MDZPZw,300013877,300014156,LBM BIOAXIOME MANDUEL,CHE DE SAINT PAUL 30129 MANDUEL,,OUI,NON,4.4735726407397,43.8121044749865,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 10h45-12h00  | mardi :  10h45-12h00  | mercredi :  10h45-12h00  | jeudi : 10h45-12h00    | vendredi :  10h45-12h00   | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466204043,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
BKztq4xEVGTQJqKn,300013877,300014164,LBM BIOAXIOME REMOULINS,ZAC DE L'ARNEDE 30210 REMOULINS,Centre Covid 4 rue St Andre à Remoulins,OUI,NON,4.57433951848907,43.9423145755108,En EHPAD/En étab. santé/Drive,Tout public,lundi : 08h00-11h00 | mardi : fermé | mercredi : 08h00-11h00  | jeudi :  fermé | vendredi : 08h00-11h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466373272,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
hQIGh9V5WJlISzRf,300013877,300016227,LBM BIOAXIOME VERGEZE,321 AV DE CAMARGUE 30310 VERGEZE,,OUI,NON,4.2169680752038,43.741324762259,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 12h30-14h30 | mardi :  12h30-14h30 | mercredi :  12h30-14h30  | jeudi :  12h30-14h30  | vendredi :  12h30-14h30   | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466353689,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
5cB2JKsKkkTKsrXd,300013877,300016623,LBM BIOAXIOME LES ANGLES,325 AV CHARLES DE GAULLE 30133 LES ANGLES,,OUI,NON,4.75212968757478,43.9627313173747,Drive/En EHPAD/En étab. santé,Tout public,lundi :  | mardi :   | mercredi :   | jeudi :    | vendredi :   | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0490159520,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
MsmneU740SVuVKuv,300013877,300017027,LBM BIOAXIOME ALES,GR JEAN MOULIN 30100 ALES,,OUI,NON,4.07397671525426,44.122971216944,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 11h00-13h00  | mardi : 11h00-13h00 | mercredi :  11h00-13h00  | jeudi :  11h00-13h00 | vendredi :  11h00-13h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0466526623,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
uouPfIzmWqt9KKrd,300013877,840015564,LBM BIOAXIOME CARPENTRAS,463 Avenue Frédéric Mistral 84200 Carpentras,,OUI,NON,5.037816,44.049639,En EHPAD/En étab. santé/Sur place,Tout public,lundi : 10h00-12h00 - PM : urgences | mardi :  10h00-12h00 - PM : urgences | mercredi :  10h00-12h00 - PM : urgences | jeudi :  10h00-12h00 - PM : urgences | vendredi :  10h00-12h00 - PM : urgences | samedi : 10h00-12h00  | dimanche : fermé,,Sur rendez-vous uniquement,0490671470,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
sYKyVGWayUdcniTQ,300013877,840017891,LBM BIOAXIOME AVIGNON LA TRILLADE,1060 AV DE LA TRILLADE 84000 AVIGNON,,OUI,NON,4.82059251695533,43.9293266589754,En EHPAD/En étab. santé/Sur place,Tout public,lundi : 14h30-17h00 | mardi : 14h30-17h00 | mercredi : 14h30-17h00 | jeudi : 14h30-17h00 | vendredi : 14h30-17h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0490893125,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
CDS0a9kbVG4YavQO,300013877,840017974,LBM BIOAXIOME L'ISLE-SUR-LA-SORGUE - GARE,180 AV DE L'EGALITE 84800 L ISLE SUR LA SORGUE,Drive Isle sur Sorgues Site de la Gare,OUI,NON,5.0479973317757,43.9165925299112,Drive/En EHPAD/En étab. santé,Tout public,lundi : 10h00-12h00 - PM urgences | mardi :  10h00-12h00 - PM urgences | mercredi : 10h00-12h00 - PM urgences  | jeudi : 10h00-12h00 - PM urgences | vendredi : 10h00-12h00 - PM urgences | samedi :10h00-12h00  | dimanche : fermé,,Sur rendez-vous uniquement,0490206533,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
8VVbB5M3J5vuCt1y,300013877,840018147,LBM BIOAXIOME PERNES LES FONTAINES,333 CRS FRIZET 84210 PERNES LES FONTAINES,,OUI,NON,5.05824870218595,44.0003450401513,En EHPAD/En étab. santé/Sur place,Tout public,lundi : 10h-12h - 15h-16h pour urgences | mardi :  10h-12h - 15h-16h pour urgences  | mercredi : 10h-12h - 15h-16h pour urgences  | jeudi : 10h-12h - 15h-16h pour urgences   | vendredi : 10h-12h - 15h-16h pour urgences  | samedi : 10h-12h  | dimanche : fermé,,Sur rendez-vous uniquement,0490665602,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
dcyqf71iOhFJU7wD,300013877,840018733,LBM BIOAXIOME MONTEUX,13 AV RENE CASSIN 84170 MONTEUX,,OUI,NON,5.00236619009576,44.0353377809544,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 10h - 12h - PM: urgences | mardi : 10h - 12h - PM: urgences | mercredi : 10h - 12h - PM: urgences  | jeudi : 10h - 12h - PM: urgences  | vendredi : 10h - 12h - PM: urgences   | samedi : 10h - 12h  | dimanche : fermé,,Sur rendez-vous uniquement,0413760502,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
peGUZsQasGBnXsKi,300013877,840018741,LBM BIOAXIOME APT,39 QU LEON SAGY 84400 APT,,OUI,NON,5.39399184313139,43.877314808895,Sur place/En EHPAD/En étab. santé,Tout public,lundi : 07h00-19h00 | mardi : 07h00-19h00 | mercredi : 07h00-19h00 | jeudi : 07h00-19h00 | vendredi : 07h00-19h00 | samedi : 07h00-12h00 | dimanche : fermé,,Sans RDV,0490741757,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
0dOFpX10dGeA5rr5,300013877,840018766,LBM BIOAXIOME MAZAN,139 AV DE L'EUROPE 84380 MAZAN,,OUI,NON,5.12866440109345,44.0575601450319,En EHPAD/En étab. santé/Sur place,Tout public,lundi : 10h - 12h - PM: urgence | mardi : 10h - 12h - PM: urgence | mercredi : 10h - 12h - PM: urgence | jeudi : 10h - 12h - PM: urgence | vendredi :  10h - 12h - PM: urgence | samedi :10h - 12h  | dimanche : fermé,,Sur rendez-vous uniquement,0490698192,https://www.bioaxiome.com/rdvcovid19/,2020-11-13
bICVJTr2Urf78Y0k,300019338,300014016,LBM SYNLAB MIDI VAUVERT,136 R DES CAPITAINES 30600 VAUVERT,,OUI,NON,4.27523701660755,43.6917654678948,Sur place,Tout public,,,,,,2020-10-29
3y6U85w6FhBW04pf,300019338,340019520,LBM SYNLAB MIDI MONTPELLIER BEJART,127 R MAURICE BEJART 34000 MONTPELLIER,,OUI,NON,3.82376261960428,43.6180930063805,Sur place,Tout public,,,,0499773140,,2020-10-29
mQmHkrBvrnwWZaTd,300780038,300782117,CHU NIMES CAREMEAU,PL DU PROFESSEUR ROBERT DEBRE 30029 NIMES CEDEX 9,Service des urgences et autres services,OUI,NON,4.31886052190566,43.8225413146121,Sur place,Tout public,,,,0466683100,,2020-10-29
Mvgbhqe7vJsNqlaa,300780053,300000031,CH LOUIS PASTEUR,AV ALPHONSE DAUDET 30205 BAGNOLS SUR CEZE CEDEX,"Service des urgences, autres services et centre de consultation",OUI,NON,4.61291132458091,44.1524578288378,Sur place,Tout public,,,,0466791011,,2020-10-29
h2J16wvRtHUwZ5kK,310005376,310022504,LBM CEDIBIO-UNILABS ST-ORENS-DE-GAMEVI,8 IMP DORDAC 31650 ST ORENS DE GAMEVILLE,Drive,OUI,NON,1.53683563180068,43.5499546760298,Drive/Sur place,Tout public,lundi :  14h00-18h00 | mardi : 14h00-18h00 | mercredi : 14h00-18h00 | jeudi : 14h00-18h00 | vendredi : 14h00-18h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0561390202,Doctolib,2020-10-29
UzwO61EpZtPfRlFj,310005376,310024534,LBM CEDIBIO-UNILABS TOULOUSE RTE D ESP,39 RTE D'ESPAGNE 31000 TOULOUSE,Drive,OUI,NON,1.42404715363331,43.5772676886338,Drive/Sur place,Tout public,lundi :  14h00-18h00 | mardi : 14h00-18h00 | mercredi : 14h00-18h00 | jeudi : 14h00-18h00 | vendredi : 14h00-18h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0561397701,Doctolib,2020-10-29
j1uIFyy9xywz0fTu,310005376,310024930,LBM CEDIBIO-UNILABS BALMA,3 Rue Camille Saint-saëns 31130 Balma,Accueil extérieur,OUI,NON,1.497651,43.611064,Sur place,Tout public,lundi :  14h00-18h00 | mardi : 14h00-18h00 | mercredi : 14h00-18h00 | jeudi : 14h00-18h00 | vendredi : 14h00-18h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0561244141,Doctolib,2020-10-29
6VIZ1GITi2KMZl1n,310016704,310024922,LBM LABORATOIRE LABCEL CUGNAUX,287 CHE DE TUCAUT 31270 CUGNAUX,,OUI,NON,1.36702065923903,43.5585380254883,Drive,Tout public,,,,,,2020-10-29
MPkJAXQBNRSu29Uk,310022819,DRIVE,MSP de la Halle,Boulevard Jean Sabathé 82120 Lavit,DRIVE,OUI,NON,0.920445,43.958654,Sur place,Tout public,Du lundi au samedi sur RDV,,Sur rendez-vous uniquement,0531851000,,2020-10-29
ZmRCOUi831zVgLgp,310022819,DRIVE,MSP La Mouscane,"22, Av de la Mouscane  82700 Montech",Centre CoVid,OUI,NON,1.23426012648815,43.9589736277426,Sur place,Tout public,lundi : 10h-12h00  | mardi :10h-12h00  | mercredi : 10h-12h00  | jeudi : 10h-12h00  | vendredi : 10h-12h00  | samedi : fermé | dimanche : fermé,,Sans rendez-vous,0563270585,,2020-10-29
TrMKt0jiFOIKtqll,310022819,DRIVE,Place de la Gare,4 Place de la Gare 82300 Caussade,DRIVE,OUI,NON,1.53683767303747,44.1620767738048,Sur place,Tout public,lundi :  14h00-17h00 | mardi : 14h00-17h00 | mercredi :14h00-17h00 | jeudi : 14h00-17h00 | vendredi : 14h00-17h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0563650808,,2020-10-29
TDauz1GR70RtQbWC,310022819,DRIVE,Salle des Fêtes,Rue Chaupy 31330 Grenade,,OUI,NON,1.293493,43.769455,Sur place,Tout public,lundi : 10h00-12h00 | mardi : 10h00-12h00 | mercredi :10h00-12h00 | jeudi : 10h00-12h00 | vendredi : 10h00-12h00 | samedi :10h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0561826233,,2020-10-29
cggG9F17fZt2LGQp,310022819,DRIVE,LBM BIOFUSION PONT DE CHAUME MONTAUBAN,43 Rue des Arts 82000 Montauban,Sur parking du personnel,OUI,NON,1.37518,44.005768,Sur place,Tout public,lundi : 10h00- 15h00 | mardi : 10h00-15h00 | mercredi : 10h00-15h00  | jeudi : 10h00-15h00  | vendredi : 10h00-15h00  | samedi : 10h00-12h00 | dimanche : fermé,,Sans rendez-vous,0563222999,,2020-10-29
D540nylCY9IjsTAz,310022819,310022827,LBM BIOFUSION GRENADE,2 AV DU PRESIDENT KENNEDY 31330 GRENADE,,OUI,NON,1.2977058977989,43.7661127517333,Sur place/En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0561826233  ou 0563222999,,2020-10-29
f2SVF3tGaQ9HDcYH,310022819,310022835,LBM BIOFUSION BRUGUIERES,AV DE TOULOUSE 31150 BRUGUIERES,,OUI,NON,1.40655252238829,43.7189809596965,Sur place,Tout public,,,Sur rendez-vous uniquement,0561825397,,2020-10-29
STJjkbvl2dalFM2g,310022819,310023304,LBM BIOFUSION FRONTON,490 AV DE TOULOUSE 31620 FRONTON,Drive,OUI,NON,1.39123008286075,43.8333659619733,Drive/Sur place/En EHPAD/En étab. santé,Tout public,lundi : 15h00-17h00 | mardi : 15h00-17h00 | mercredi : 15h00-17h00 | jeudi : 15h00-17h00 | vendredi : 15h00-17h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0561826506 ou 0563222999,,2020-10-29
iWXbXBWZAPA0JS24,310022819,310023312,LBM BIOFUSION AUCAMVILLE,211 RTE DE FRONTON 31140 AUCAMVILLE,Drive,OUI,NON,1.42346664727958,43.6773654029753,Sur place,Tout public,,,Sur rendez-vous uniquement,0561370738,,2020-10-29
CxSGdsEqZJWWJ8SZ,310022819,310023320,LBM BIOFUSION VILLEMUR,15 R ANSELME LASCOUX 31340 VILLEMUR SUR TARN,,OUI,NON,1.50223558249452,43.8583558502044,Sur place,Tout public,,,Sur rendez-vous uniquement,0561099040,,2020-10-29
v0VmYHFtCiYeQYu8,310022819,310024757,LBM BIOFUSION FENOUILLET,R ETIENNE BILLIERES 31150 FENOUILLET,,OUI,NON,1.39231393973687,43.6819062437176,Sur place,Tout public,,,Sur rendez-vous uniquement,0561709984,,2020-10-29
F6xNlssuzNAUVIvy,310022819,310024906,LBM BIOFUSION ST-JORY,1 R CABOURDY 31790 ST JORY,,OUI,NON,1.36631373125561,43.7460948116208,Sur place,Tout public,,,Sur rendez-vous uniquement,0561379600,,2020-10-29
YUJm5GI5icUPnf2j,310022819,310025119,LBM BIOFUSION PECHBONNIEU,21 Route de Bessières 31140 Pechbonnieu,,OUI,NON,1.46654,43.705477,Sur place,Tout public,,,Sur rendez-vous uniquement,0534272280,,2020-10-29
ug5qY0uquxSURNOr,310022819,310025127,LBM BIOFUSION MONTRABE,3 R JOUGLA 31850 MONTRABE,,OUI,NON,1.52455090053199,43.6424718921778,Sur place,Tout public,,,Sur rendez-vous uniquement,0534261213,,2020-10-29
8rBxUoZmqgb2Bvkl,310022819,310025135,LBM BIOFUSION TOULOUSE,106 R LOUIS PLANA 31000 TOULOUSE,SOUPETARD,OUI,NON,1.47405146742092,43.6156699814349,Sur place,Tout public,,,Sur rendez-vous uniquement,0561483548,,2020-10-29
ab0igi0pCFhVVaAb,310022819,460005739,LBM BIOFUSION CAHORS,232 R JOACHIM MURAT 46000 CAHORS,"DRIVE, 232 Rue J. MURAT. 46000 CAHORS",OUI,NON,1.43720247372081,44.4479744347725,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,0565358333,,2020-10-29
fcFwfXzseg6CijU4,310022819,820008589,LBM BIOFUSION PONT DE CHAUME,43 R DES ARTS 82000 MONTAUBAN,,OUI,NON,1.37466574596052,44.0058453169267,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0563222999,,2020-10-29
ThOtkpMSyd9DqdHN,310022819,820008597,LBM BIOFUSION BEAUMONT,245 AV DE LA GIMONE 82500 BEAUMONT DE LOMAGNE,,OUI,NON,0.989340802679196,43.8791463388095,Sur place,Tout public,,,Sur rendez-vous uniquement,0563024186,,2020-10-29
mVWrV56RurAHUB0f,310022819,820008605,LBM BIOFUSION CASTELSARRASIN,14 BD PIERRE FLAMENS 82100 CASTELSARRASIN,,OUI,NON,1.11170580431962,44.0390517468214,Sur place,Tout public,,,Sur rendez-vous uniquement,0563046930,,2020-10-29
RpJ9dcFGMWSpliN6,310022819,820008613,LBM BIOFUSION CAUSSADE,PL DE LA GARE 82300 CAUSSADE,Drive,OUI,NON,1.53683767303747,44.1620767738048,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,0563650808 ou 0563222999,,2020-10-29
IlT6pA90JB7XigDE,310022819,820008662,LBM BIOFUSION GRISOLLES,10 R ADRIEN HEBRARD 82170 GRISOLLES,,OUI,NON,1.29687578772338,43.8274220105726,Sur place,Tout public,,,Sur rendez-vous uniquement,0563673065,,2020-10-29
IitWRmhxb9CdW9BL,310022819,820008670,LBM BIOFUSION MONTECH,27 AV ANDRE BONNET 82700 MONTECH,,OUI,NON,1.23426012648815,43.9589736277426,Sur place,Tout public,,,Sur rendez-vous uniquement,0563270585,,2020-10-29
witDnEorG8TNBAes,310022850,310022785,LBM CERBALLIANCE OCCITANIE TOULOUSE BE,69 ALL DE BELLEFONTAINE 31000 TOULOUSE,,OUI,NON,1.39860013055773,43.5656129904264,Sur place,Tout public,,,Sur rendez-vous uniquement,0561402937,,2020-10-29
