finess_et;finess_ej;raison_sociale;raison_sociale_entite_juridique;adresse_administrative_1;adresse_administrative_2;adresse_complete;complement_adresse;num_dept;dept;cp_ville;num_tel;num_fax;num_cat;categorie_de_l_etablissement;num_type;type_etablissement;num_siret;code_ape;code_tarif;lib_tarification;date_ouverture;lat;lng;wgs84
920026911;920026853;LBM SELARLBIOASCOGEN SITE COLOMBES;LABORATOIRE DE BIOLOGIE MÉDICALE SELARLBIOASCOGEN;LBM MARCEAU;;119 BD MARCEAU;;92;HAUTS-DE-SEINE;92700 COLOMBES;01 47 81 94 32;01 47 85 82 36;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-07;48.9294621;2.267861;48.9294621,2.267861
780021747;780021663;LBM POISSY GAMBETTA;;;;43 BD GAMBETTA;;78;YVELINES;78300 POISSY;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-02-20;48.9302506;2.0469844;48.9302506,2.0469844
930024518;930024500;LBM BIO OPTIMA SITE LE BOURGET;;;;54 AV DE LA DIVISION LECLERC;;93;SEINE-SAINT-DENIS;93350 LE BOURGET;01 48 37 24 00;01 48 37 03 34;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-11-22;48.9344989;2.4255813;48.9344989,2.4255813
920027091;920027075;LBM BIO CLINIC SITE GALLIENI;LABORATOIRE DE BIOLOGIE MEDICALE BIO CLINIC SITE GALLIENI;LBM GALLIENI;;210 BD GALLIENI;;92;HAUTS-DE-SEINE;92390 VILLENEUVE LA GARENNE;01 47 94 30 36;01 41 21 07 25;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39939934400023;;1;Etablissement Tarif Libre;2011-01-04;48.934685;2.3329664;48.934685,2.3329664
930023619;930023585;LBM LABORATOIRES DES  FRANCILIENS;;M. J-Y KARSENTY;;81 R JULES PRINCET;;93;SEINE-SAINT-DENIS;93600 AULNAY SOUS BOIS;01 48 66 79 92;01 48 69 03 65;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2011-07-01;48.9394754;2.5015382;48.9394754,2.5015382
930024351;770018935;LBM LAB77 SEVRAN SAVIGNY;;;;49 CHE DE SAVIGNY;;93;SEINE-SAINT-DENIS;93270 SEVRAN;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-08-08;48.9436605;2.5183888;48.9436605,2.5183888
770019461;770018935;LBM LAB77 MITRY MORY;;;ANGLE AVENUE DE LONDRE;9 AV J.BAPTISTE CLEMENT;;77;SEINE-ET-MARNE;77290 MITRY MORY;01 64 27 18 54;01 64 67 00 32;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-07-08;48.9538129;2.6020924;48.9538129,2.6020924
770019537;770019511;LBM POLIBIO RAOULT;;;;30 CRS RAOULT;;77;SEINE-ET-MARNE;77100 MEAUX;01 64 34 45 45;01 64 34 79 50;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-04-01;48.9577346;2.8817633;48.9577346,2.8817633
950032615;950032599;LBM SELARL BIOLAB DU DR LAURENT SFEDJ;;LBM DU PARC;;15 R DANIELE CASANOVA;;95;VAL D'OISE;95210 ST GRATIEN;01 34 28 18 91;01 34 12 81 86;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-12-18;48.971436;2.2881133;48.971436,2.2881133
950032706;950032698;LBM SELARL UNICELL SITE ENGHEIN;;LBM VAN NHUT;;6 PL FOCH;;95;VAL D'OISE;95880 ENGHIEN LES BAINS;01 34 17 05 55;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-09-01;48.9714849;2.3086349;48.9714849,2.3086349
780020806;950016089;LBM POISSY;LBM BIOFUTUR POISSY;;;25 AV DE POISSY;;78;YVELINES;78570 CHANTELOUP LES VIGNES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000048;;1;Etablissement Tarif Libre;2011-09-21;48.9725764;2.0321816;48.9725764,2.0321816
950033290;920028313;LBM BIOSMOSE;;LBM DU CLOS BERTIN;;12 BD MAURICE BERTEAUX;;95;VAL D'OISE;95131 FRANCONVILLE CEDEX;01 34 13 73 45;01 34 13 14 33;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-05-04;48.9850109;2.2277176;48.9850109,2.2277176
780021036;780021010;LBM BIO TOP JUIN;;;;92 BD DU MAL JUIN;;78;YVELINES;78200 MANTES LA JOLIE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-12-31;48.9918692;1.7051398;48.9918692,1.7051398
950030064;950030049;LBM SELARL LBC SITE HERBLAY;LABORATOIRE BIOLOGIE MEDICALE SELARL LABO.DE BIO CLINIQUE;;;2 R DE PONTOISE;;95;VAL D'OISE;95220 HERBLAY;01 34 50 10 00;01 39 97 91 39;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-03-20;48.992092;2.16807;48.992092,2.16807
780021382;950016089;LBM DE MEULAN;;;;19 QU DE L'ARQUEBUSE;;78;YVELINES;78250 MEULAN;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000212;;1;Etablissement Tarif Libre;2011-09-21;49.0041914;1.91267;49.0041914,1.91267
950016105;950016089;LBM BIOFUTUR;LABORATOIRE DE BIOLOGIE MEDICALE;;;2 AV 16229;;95;VAL D'OISE;95190 GOUSSAINVILLE;01 39 88 95 51;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000071;;1;Etablissement Tarif Libre;2011-09-21;49.0307044;2.4588781;49.0307044,2.4588781
950016329;950016089;LBM BARRE;;SELAS BIOFUTUR;;2 AV DU GENERAL DE GAULLE;;95;VAL D'OISE;95310 ST OUEN L AUMONE;01 34 48 50 50;01 34 48 50 51;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-21;49.0433291;2.1079318;49.0433291,2.1079318
950032680;950032672;LBM SELARL BIOLABS;;LBM KHALFOUN;;25 R DU DOCTEUR PAUL BRUEL;;95;VAL D'OISE;95380 LOUVRES;01 34 68 11 35;01 34 68 83 54;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-09-01;49.0476626;2.5055318;49.0476626,2.5055318
780022166;910020619;LBM GSY ST ARNOULT EN YVELINES;;;;82B R CHARLES DE GAULLE;;78;YVELINES;78730 ST ARNOULT EN YVELINES;01 30 59 31 06;01 30 41 26 50;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-05-11;48.5722756;1.9407628;48.5722756,1.9407628
910020064;910019777;LBM BIOLABOPLUS ARPAJON;LABORATOIRE DE BIOLOGIE MEDICALE;;;111  GRANDE RUE;;91;ESSONNE;91290 ARPAJON;01 64 90 09 40;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-10-10;48.5873919;2.2466115;48.5873919,2.2466115
780021721;780021549;LBM RAMBOUILLET;;;;24 R CHASLES;;78;YVELINES;78120 RAMBOUILLET;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-12-19;48.6425782;1.8286968;48.6425782,1.8286968
910004431;910004423;LABM DUPUY-DOURREAU;;;;120 RTE DE CORBEIL;;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;01 60 15 09 93;01 69 46 29 56;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;48049797300010;8690B;1;Etablissement Tarif Libre;2001-07-17;48.6431035;2.3340274;48.6431035,2.3340274
910020171;910020155;LBM BIO ASSO DE L'YVETTE EPINAY / ORGE;LABORATOIRE DE BIOLOGIE MEDICALE;;;4 R DES ECOLES;;91;ESSONNE;91360 EPINAY SUR ORGE;01 69 34 52 52;01 69 34 74 47;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;38322429200011;;1;Etablissement Tarif Libre;2011-09-22;48.6736881;2.3264245;48.6736881,2.3264245
910019991;910020080;LBM MEDI7 VIRY II;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;;93 BD GABRIEL PERI;;91;ESSONNE;91170 VIRY CHATILLON;01 69 05 19 98;01 69 24 91 81;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500062;;1;Etablissement Tarif Libre;2011-06-24;48.6769908;2.371087;48.6769908,2.371087
910020007;910020080;LBM MEDI 7 ARISTIDE BRIAND;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;;32 BD ARISTIDE BRIAND;;91;ESSONNE;91600 SAVIGNY SUR ORGE;01 69 05 27 59;01 69 05 93 29;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500047;;1;Etablissement Tarif Libre;2011-06-24;48.6840845;2.3454848;48.6840845,2.3454848
910003201;910003193;SELARL ANABIO;;;;97 R DE GRAVIGNY;;91;ESSONNE;91380 CHILLY MAZARIN;01 69 09 35 09;01 64 48 78 69;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;32467472000010;;1;Etablissement Tarif Libre;1973-06-13;48.6939322;2.3118754;48.6939322,2.3118754
910019835;910019801;LBM SOMMEVILLE MONTGERON;LABORATOIRE DE BIOLOGIE MEDICALE;;;174 AV DE LA REPUBLIQUE;;91;ESSONNE;91230 MONTGERON;01 69 52 31 36;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;44825254400011;;1;Etablissement Tarif Libre;2011-07-19;48.6993317;2.4687562;48.6993317,2.4687562
910020320;910020304;LBM SELARL GERARD ATHIS MONS;LABORATOIRE DE BIOLOGIE MÉDICALE SITE ATHIS MONS;;;38 AV JULES VALLES;;91;ESSONNE;91200 ATHIS MONS;01 60 48 51 25;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39477022600030;;1;Etablissement Tarif Libre;2012-02-24;48.700144;2.376091;48.700144,2.376091
780021150;780021119;LBM  ST REMY;;;;2B R DE LA REPUBLIQUE;;78;YVELINES;78470 ST REMY LES CHEVREUSE;01 30 52 18 06;01 30 52 74 11;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-04-18;48.7060104;2.0716785;48.7060104,2.0716785
920028156;940019599;LBM BIO EPINE SITE ANTONY;;;CENTRE COMMERCIAL DU NOYER DORÉ;LES BACONNETS;;92;HAUTS-DE-SEINE;92160 ANTONY;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-05-10;48.740326;2.2942429;48.740326,2.2942429
910019967;910020080;LBM MEDI 7 DE VERRIERES;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;;3 R JOSEPH GROUSSIN;;91;ESSONNE;91370 VERRIERES LE BUISSON;01 69 20 00 69;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500112;;1;Etablissement Tarif Libre;2011-06-24;48.7465434;2.2649977;48.7465434,2.2649977
940019748;940019599;LBM BIO EPINE SITE ORLY;LABORATOIRE DE BIOLOGIE MEDICALE BIO EPINE SITE ORLY;;;12 PL DU FER A CHEVAL;;94;VAL DE MARNE;94310 ORLY;01 48 52 96 88;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-07;48.7468342;2.4054748;48.7468342,2.4054748
940019789;940019599;LBM BIO EPINE SITE THIAIS;LABORATOIRE DE BIO MEDICALE BIO EPINE SITE THIAIS MAUREPAS;;;11 R MAUREPAS;;94;VAL DE MARNE;94320 THIAIS;01 48 90 41 83;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-07;48.7645663;2.3901691;48.7645663,2.3901691
780020913;780020855;LBM BIOSYNERGIE BLERIOT;;;CTRE CIAL LOUIS BLERIOT;1 ALL DU COMMERCE;;78;YVELINES;78280 GUYANCOURT;01 30 43 31 72;01 30 43 02 42;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-12-31;48.773798;2.0743611;48.773798,2.0743611
780021911;780021200;LBM MONTIGNY LE BRETONNEUX;;;;1 PL ETIENNE MARCEL;;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;01 30 57 92 92;01 30 44 26 32;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-03-22;48.7806336;2.0423469;48.7806336,2.0423469
780020921;780020855;LBM BIOSYNERGIE CEZANNE;;;BAT. LES MIROIRS;38 BD PAUL CEZANNE;;78;YVELINES;78280 GUYANCOURT;01 34 98 32 02;01 30 43 60 74;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-12-31;48.7846724;2.0532088;48.7846724,2.0532088
940020902;940019599;LBM BIO EPINE SITE CCIAL DU PALAIS;;;CENTRE COMMERCIAL DU PALAIS;16 ALL PARMENTIER;;94;VAL DE MARNE;94000 CRETEIL;01 42 07 25 50;01 48 98 14 25;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-03-30;48.7867743;2.445743;48.7867743,2.445743
780021275;780021200;LBM HOUDAN;;;;21 R DE L ENCLOS;;78;YVELINES;78550 HOUDAN;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-04-19;48.7901155;1.5999936;48.7901155,1.5999936
920026424;750052086;LBM SELAS ANA11 SITE FONTENAY;;;;53 R BOUCICAUT;;92;HAUTS-DE-SEINE;92260 FONTENAY AUX ROSES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.7905495;2.2888917;48.7905495,2.2888917
940020969;940020118;LBM COHEN ZACCARINI;;;;29 AV DE LA REPUBLIQUE;;94;VAL DE MARNE;94700 MAISONS ALFORT;01 43 53 44 44;01 49 81 98 58;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-08-22;48.8025187;2.4333469;48.8025187,2.4333469
940020753;940020746;LBM GS BIO;;;;29 AV FOCH;;94;VAL DE MARNE;94100 ST MAUR DES FOSSES;01 48 83 07 86;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-01-12;48.8031665;2.4900858;48.8031665,2.4900858
780004362;780004354;LABM ALPHA;;;;46 R DU MARECHAL FOCH;;78;YVELINES;78000 VERSAILLES;01 39 50 50 77;01 39 50 82 17;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;43892446600016;;99;Indéterminé;2001-10-08;48.810347;2.1344426;48.810347,2.1344426
940021132;910020403;LBM FRIBOURG SITE IVRY S/SEINE;;;CENTRE CCIAL J. HACHETTE;5 PROM VENISE GROSNAT;;94;VAL DE MARNE;94200 IVRY SUR SEINE;01 46 72 16 91;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-25;48.813055;2.38822;48.813055,2.38822
780021572;780021549;LBM NEAUPHLE LE CHATEAU;;;;2 R SAINT NICOLAS;;78;YVELINES;78640 NEAUPHLE LE CHATEAU;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-10-10;48.8144025;1.8994342;48.8144025,1.8994342
940016629;940016488;LBM CHAMOUARD;;;;8 R DE PARIS;;94;VAL DE MARNE;94340 JOINVILLE LE PONT;01 45 11 84 24;01 45 11 84 27;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;34414259100025;8690B;99;Indéterminé;2010-01-12;48.8192174;2.4649874;48.8192174,2.4649874
750049009;750048985;LBM SELARL ZANA SITE MASSENA;LABORATOIRE DE BIOLOGIE MEDICALE ZANA SITE MASSENA;;;98 BD MASSENA;;75;PARIS;75013 PARIS;01 45 83 84 51;01 44 24 35 11;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-03-12;48.820888;2.3669564;48.820888,2.3669564
750042228;750720476;LABM LIMITE ANATOMIE ET CYTOLOGIE PAT;LABM LIMITE ACTES DE CTYLOGIE ET PATHOLOGIQUES IMM;;;42 BD JOURDAN;;75;PARIS;75014 PARIS;01 56 61 68 01;01 56 68 66 43;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;44357773900081;8690B;1;Etablissement Tarif Libre;1999-11-24;48.8218125;2.3325274;48.8218125,2.3325274
770019172;770018935;LBM LAB 77 MOUROUX;;;;36 R ABEL LEBLANC;;77;SEINE-ET-MARNE;77120 MOUROUX;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;52330784100040;;1;Etablissement Tarif Libre;2011-10-11;48.8219351;3.0376949;48.8219351,3.0376949
750050353;750048456;LBM LAVERGNE SITE BD BRUNE;LABORATOIRE DE BIOLOGIE MEDICALE LABO LAVERGNE SITE BRUNE;;;136 BD BRUNE;;75;PARIS;75014 PARIS;01 45 39 70 00;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-06-27;48.8230315;2.3250386;48.8230315,2.3250386
780021135;780021119;LBM VILLEPREUX;;;;9B R HENRI DUNANT;;78;YVELINES;78450 VILLEPREUX;01 30 56 21 50;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-04-18;48.825747;1.9978496;48.825747,1.9978496
750035719;750150120;LABM GROUPE HOSPITALIER PARIS ST JOS;;PARIS ST JOSEPH;;185 R RAYMOND LOSSERAND;;75;PARIS;75014 PARIS;01 44 12 33 33;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;77568299000053;8690B;1;Etablissement Tarif Libre;2010-06-28;48.8302897;2.3112282;48.8302897,2.3112282
750049033;750048985;LBM SELARL ZANA SITE LOSSERAND;LABORATOIRE DE BIOLOGIE MEDICALE ZANA SITE LOSSERAND;;;144 R LOSSERAND;;75;PARIS;75014 PARIS;01 45 43 37 46;01 45 43 98 16;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-03-12;48.8313327;2.3130898;48.8313327,2.3130898
750048407;750048316;LBM DE LA CROIX NIVERT;;;;237 R DE LA CROIX NIVERT;;75;PARIS;75015 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-06;48.8348069;2.2899944;48.8348069,2.2899944
750048431;750048423;LBM BIOQUINZE;;;154-158 RUE DE LA CROIX NIVERT;158 R DE LA CROIX NIVERT;;75;PARIS;75015 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-08-30;48.8407681;2.2909759;48.8407681,2.2909759
750049447;750048951;LBM PARC MONCEAU SITE MAIL COMMERCIAL;LABORATOIRE DE BIO MEDICALE SELARL LABO PARC MONCEAU;;;ESPACE MAIL COMMERCIAL;STATION DE METRO GARE DE LYON;75;PARIS;75012 PARIS;01 46 33 18 98;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-02;48.8408083;2.3881833;48.8408083,2.3881833
750042814;750804908;LABM CENTRE MEDICAL INSTITUT PASTEUR;LABM DU CENTRE MEDICAL DE L INSTITUT PASTEUR;;;211 R DE VAUGIRARD;;75;PARIS;75015 PARIS;08 90 71 08 11;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;77568489700108;8690B;99;Indéterminé;2000-07-28;48.8419801;2.3095942;48.8419801,2.3095942
750005514;750005506;LABM DAUMESNIL;;;;33 R JACQUES HILLAIRET;;75;PARIS;75012 PARIS;01 44 87 01 01;01 44 87 01 02;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38825960800015;;1;Etablissement Tarif Libre;1992-04-23;48.843374;2.388862;48.843374,2.388862
920007606;920007580;LABM SELLAM;;;;17 R DE LA LIBERATION;;92;HAUTS-DE-SEINE;92210 ST CLOUD;01 46 02 26 26;01 46 02 08 83;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;41053338400013;8690B;99;Indéterminé;1995-01-01;48.8447751;2.2191595;48.8447751,2.2191595
750048480;750048456;LBM LAVERNE SITE LOURMEL;LABORATOIRE DE BIOLOGIE MEDICALE LAVERGNE SITE LOURMEL;;;73 R DE LOURMEL;;75;PARIS;75015 PARIS;01 45 79 05 25;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-08-23;48.8457753;2.2881948;48.8457753,2.2881948
930023544;930023536;LBM BERDUGO-LESQUOY - DES ARCADES;LABORATORIE BIO MEDICALE SELARL BERDUGO-LESQUOY;;NIVEAU 1 LOCAL CM4;CCIAL DES ARCADES;;93;SEINE-SAINT-DENIS;93160 NOISY LE GRAND;01 43 04 26 36;01 43 03 20 69;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2010-01-12;48.848579;2.55261;48.848579,2.55261
940016389;940021215;LBM BIOMEGA;;;;139 R DEFRANCE;;94;VAL DE MARNE;94300 VINCENNES;01 43 28 15 52;01 43 28 55 42;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-08-23;48.8490523;2.4552155;48.8490523,2.4552155
780020970;780020962;LBM DPM DIAGNOSOTICS;;;;CTRE CIAL PETITE MAULDRE;;78;YVELINES;78650 BEYNES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-03-15;48.852845;1.874855;48.852845,1.874855
750054306;750052086;LBM SELAS ANA 11 SITE VOLTAIRE;;;;161 BD VOLTAIRE;;75;PARIS;75011 PARIS;01 43 72 96 66;01 43 79 08 82;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-12-04;48.8549188;2.384971;48.8549188,2.384971
750007916;750007890;LABM  SAINT BLAISE;;;;117 R DES ORTEAUX;;75;PARIS;75020 PARIS;01 43 48 94 40;01 43 48 80 18;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;33254734800018;;1;Etablissement Tarif Libre;1985-03-19;48.8556251;2.4096163;48.8556251,2.4096163
750050544;750050536;LBM SELAS CBCV SITE CHEMIN VERT;;;;6 R DU CHEMIN VERT;;75;PARIS;75011 PARIS;01 43 55 87 40;01 43 55 13 66;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;32838652900015;;1;Etablissement Tarif Libre;2011-07-11;48.8572594;2.3693514;48.8572594,2.3693514
750003832;750003824;LABM ANA PAT BIGEL;;;;73 BD BEAUMARCHAIS;;75;PARIS;75003 PARIS;01 42 77 32 07;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;33857153200021;;1;Etablissement Tarif Libre;1986-07-15;48.8581821;2.3675816;48.8581821,2.3675816
750048464;750048456;LBM LAVERGNE;;;;10 R BELLINI;;75;PARIS;75016 PARIS;01 45 00 66 55;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-08-23;48.8607141;2.2821876;48.8607141,2.2821876
750050213;750050205;LBM SITE RUE DE LA POMPE;;;;56 R DE LA POMPE;;75;PARIS;75016 PARIS;01 45 03 37 37;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-08-06;48.8622198;2.2761289;48.8622198,2.2761289
750003766;750003741;LABM VENDOME;;;;320 R ST-HONORE;;75;PARIS;75001 PARIS;01 42 60 57 35;01 49 27 05 79;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34960121100023;8690B;1;Etablissement Tarif Libre;1992-01-01;48.8652907;2.331241;48.8652907,2.331241
750049132;750049124;LBM BIO 4 L SITE  PYRENEES;BIO 4 L;LBM;;255 R DES PYRENEES;;75;PARIS;75020 PARIS;01 43 66 00 55;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-11-30;48.866339;2.397254;48.866339,2.397254
750049728;940018898;LBM BIO PATH CHAILLOT;LABORATOIRE DE BIOLOGIE MEDICALE BIO PATH SITE CHAILLOT;;;10 R DE CHAILLOT;;75;PARIS;75016 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.8670014;2.297192;48.8670014,2.297192
750037624;930815147;LABM C.N.S. CCAS;;;;4 AV RICHERAND;;75;PARIS;75010 PARIS;01 40 03 38 20;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;77569474807536;8690B;99;Indéterminé;1997-01-01;48.8717996;2.3656801;48.8717996,2.3656801
750049504;750049371;LBM SITE VIGNON;LABORATOIRE DE BIOLOGIE MEDICALE SELAS GUEVALT SITE VIGNON;;;10 R VIGNON;;75;PARIS;75009 PARIS;01 47 42 96 18;01 42 66 00 55;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;78439939600018;;1;Etablissement Tarif Libre;2011-04-02;48.872298;2.326564;48.872298,2.326564
750037814;750712341;LABM CMS ENFANCE FAMILLE;;;;6 R CLAVEL;;75;PARIS;75019 PARIS;01 42 08 66 10;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;78480968300369;8690B;99;Indéterminé;1997-01-01;48.8745813;2.3852113;48.8745813,2.3852113
750049165;750048951;LBM PARC MONCEAU SITE DE BELLEVILLE;LABORATOIRE DE BIO MEDICALE SELARL LABO PARC MONCEAU;LBM;;116 R DE BELLEVILLE;;75;PARIS;75020 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-12-22;48.874639;2.387938;48.874639,2.387938
770018943;770018935;LBM LAB 77 LAGNY SUR MARNE;;;;46 R CHEMIN DE FER;;77;SEINE-ET-MARNE;77400 LAGNY SUR MARNE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;52330784100016;;1;Etablissement Tarif Libre;2011-02-05;48.8788613;2.7048688;48.8788613,2.7048688
